mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
13.182862,21.42155,67.23193,281.0964,0.084106185,0.13161165,0.02769737,0.044571087,0.15913656,0.05839157,0.34087124,1.5674119,2.1739979,25.002584,0.007337072,0.014981208,0.0030377451,0.011117768,0.012041473,0.0035976686,11.998743,20.629498,104.728325,913.07697,0.12427972,0.12205551,0.48114756,0.0755545,0.27350408,0.08116896
12.915112,19.92686,64.76663,185.4532,0.077200435,0.124222,0.029473528,0.041551128,0.15452859,0.0584253,0.39758408,1.5259187,1.9073434,-0.3239293,0.007613702,0.021277443,0.00089204876,0.012198744,0.011885968,0.0033388876,8.330838,18.123688,85.64453,827.8407,0.12360646,0.10358245,0.48941082,0.06328385,0.2564927,0.080859505
12.844459,21.61965,65.845146,161.3189,0.078940086,0.12507342,0.0370436,0.05584717,0.15483308,0.05777287,0.37386602,1.4900545,2.4926507,-1.450398,0.008008156,0.018899007,0.003285095,0.01006951,0.010816687,0.002803622,10.582798,18.04066,82.022804,790.5996,0.1196428,0.10578991,0.47651228,0.060216773,0.2668739,0.08460312
14.00557,22.475542,71.1908,279.77744,0.08195705,0.13038382,0.05635006,0.041310236,0.1492381,0.0582293,0.31182992,1.4627662,2.8761754,24.979517,0.008077766,0.02194694,0.013588041,0.012370903,0.010195306,0.0034378804,12.334023,19.406122,96.24494,983.8206,0.119868025,0.14390814,0.5375376,0.09874372,0.25943685,0.078162655
14.457526,17.534296,67.7791,382.67145,0.07742192,0.13687395,0.0591768,0.009121611,0.13399488,0.05771901,0.26808178,1.4684745,2.6748064,29.878826,0.007692874,0.024582928,0.019635238,0.012744916,0.01318023,0.0032536224,11.285379,19.445896,117.3314,867.0773,0.1256624,0.09981828,0.456792,0.122921154,0.25716007,0.085075
14.455232,20.22079,75.338264,263.00278,0.0833887,0.11930825,0.049902968,0.03662473,0.15527195,0.05834694,0.4237233,1.5343413,2.6467807,17.41909,0.007856296,0.021230724,0.006565364,0.011143529,0.013618282,0.0031340981,12.422459,21.537943,98.72864,722.8623,0.12578136,0.15190725,0.4489644,0.09580778,0.2676099,0.080077335
13.321304,19.565994,76.51749,348.59528,0.08292264,0.10841159,0.066124864,0.030549943,0.15664226,0.058683485,0.35884455,1.5348828,2.5872645,22.938002,0.007533235,0.019004054,0.01669464,0.0101621505,0.014404578,0.0027123825,12.563589,21.685463,101.98955,824.5125,0.13280277,0.17208943,0.35513198,0.080944575,0.26317,0.08064426
12.958287,23.432465,60.848,86.65749,0.08001701,0.149481,0.05203351,0.06345011,0.16794424,0.057932273,0.44945973,1.5455904,2.0131748,10.549429,0.00819377,0.016331106,-0.007672621,0.010048288,0.009129728,0.0027513593,11.619978,20.79287,94.36518,992.12585,0.12728412,0.13140514,0.5401368,0.06614571,0.25771552,0.07915
13.560198,20.512241,68.04363,144.84679,0.08182377,0.12863885,0.029361311,0.047924925,0.16025537,0.058330532,0.42769155,1.4151889,1.9083321,3.9055095,0.008629701,0.017294982,0.006049238,0.010293768,0.011705186,0.0027055135,10.196963,20.384743,92.425735,694.56506,0.12664554,0.12491519,0.47253993,0.070888095,0.26448375,0.08191912
14.04717,20.268635,74.40388,275.02756,0.08795492,0.11874072,0.054254577,0.041521337,0.1581961,0.05931228,0.4022123,1.4943231,2.6347318,12.936575,0.008241863,0.019647328,0.012112707,0.010385746,0.015317053,0.0027871027,11.308083,22.04193,101.77016,637.93604,0.13034034,0.1276928,0.40155074,0.0798085,0.27495208,0.08318361
13.589178,20.311867,67.78806,99.98324,0.075384095,0.13100897,0.0417488,0.03560093,0.14118418,0.057405032,0.31216836,1.6396077,2.491679,6.3788524,0.007617119,0.015809609,0.0026695114,0.010965768,0.008805361,0.0031433534,9.09346,18.046179,105.67274,859.85516,0.11367073,0.09143651,0.49019733,0.08521493,0.25980222,0.08211635
13.29684,21.719345,69.94419,255.78413,0.083687626,0.12432154,0.04541261,0.055423338,0.16029038,0.059037164,0.367142,1.4963138,2.6292217,22.026348,0.007945585,0.018976083,0.0039074253,0.010160256,0.01286041,0.0031078793,12.408227,19.008127,99.61302,859.4155,0.12089832,0.10785853,0.48987308,0.07685459,0.26005605,0.08105499
14.245047,18.11235,78.58622,464.34738,0.082140155,0.11859187,0.057519756,0.025551343,0.15006496,0.05910904,0.43365094,1.5280896,2.5319595,29.460238,0.006955357,0.025524272,0.013072148,0.011066839,0.016898582,0.0035371976,13.248441,22.851978,107.52366,778.68396,0.13207084,0.19234824,0.4025991,0.12161988,0.2615446,0.085574426
13.903693,20.755745,61.54837,135.43245,0.08272977,0.11766922,0.060658343,0.036985286,0.14810054,0.05755539,0.3899562,1.5430324,2.602303,3.5175395,0.008835634,0.019399934,0.0008839388,0.008785471,0.012383533,0.0028258353,10.987396,19.406517,91.808655,807.4526,0.12390969,0.07263846,0.4780006,0.05282275,0.26924348,0.080479644
13.898233,20.83199,64.95366,216.38109,0.081861936,0.111715175,0.06735674,0.031456273,0.15768932,0.057225708,0.37671933,1.4661809,2.4264352,21.28172,0.008141783,0.016810864,0.0065642167,0.008706992,0.015403295,0.0022333174,12.372669,21.290628,102.287704,838.3392,0.12634206,0.11290135,0.36670747,0.06601162,0.26805237,0.08215287
13.867691,22.593622,56.189217,106.13497,0.07855073,0.13914056,0.053450964,0.053635057,0.13929258,0.05642412,0.37276402,1.6274731,2.3542905,12.801636,0.009035016,0.018532133,-0.010383578,0.009821805,0.011239721,0.0026303541,10.018472,16.964216,104.690445,795.23096,0.11995339,0.073408045,0.5526293,0.0820619,0.25911036,0.07928486
12.382138,21.117277,64.99839,142.82399,0.076912165,0.12142286,0.057290968,0.047044054,0.15658051,0.057597972,0.3569382,1.5133475,2.509596,16.538532,0.0074324394,0.019889245,0.0035261735,0.010333169,0.0133495545,0.0021826015,11.041788,19.025385,84.65681,849.7944,0.12841892,0.09152856,0.42892015,0.06831626,0.23986612,0.08247927
13.784564,19.987967,80.91471,378.80243,0.08434599,0.12494178,0.061436187,0.037948683,0.1549135,0.060292255,0.3596544,1.429918,2.2802262,30.167465,0.006577542,0.025155634,0.018022904,0.011779048,0.013337484,0.0034975712,12.319197,20.81427,103.925,879.6298,0.12402097,0.1682147,0.4123462,0.106579505,0.2798965,0.087693155
14.404964,18.65266,80.36976,345.50494,0.07679834,0.12482781,0.057795595,0.013120568,0.14455312,0.058275044,0.3254993,1.563848,2.3700829,34.148495,0.0065501602,0.022844017,0.017960219,0.011479914,0.013237576,0.0024770186,13.130598,22.806702,111.40689,908.79004,0.12812142,0.13508591,0.40417242,0.11600797,0.26627174,0.08484419
13.961917,19.978632,72.09071,281.9548,0.08078115,0.12076856,0.053273372,0.037791356,0.15579742,0.05705682,0.3867278,1.5433167,2.6467857,18.918234,0.008445177,0.019093445,0.0105740465,0.009975649,0.013732665,0.002671233,11.979437,20.736399,103.23486,821.7352,0.12427645,0.10153312,0.4389113,0.0963446,0.26139235,0.08150117
14.382431,19.310362,79.31746,248.8979,0.08047668,0.12134657,0.040313832,0.03236641,0.14852332,0.06054471,0.37576064,1.4489162,2.4360473,24.081188,0.007200218,0.02052215,0.008663438,0.010770315,0.013664541,0.0030311404,11.144192,20.911455,100.70149,908.0052,0.12939355,0.14592317,0.3883298,0.10564384,0.2609982,0.08664278
14.110281,18.799755,74.26175,264.66956,0.07519764,0.12862663,0.03676589,0.020452013,0.13573489,0.057559267,0.35987642,1.5900962,2.7022207,18.53304,0.008166791,0.021869674,0.0014983156,0.010994884,0.013030653,0.0027490314,10.252966,17.959703,99.92944,787.2552,0.1282211,0.082295544,0.46342784,0.09649664,0.24894845,0.0854356
14.258525,20.42503,74.37452,359.961,0.084279485,0.12942961,0.05719397,0.034505844,0.15517725,0.05919871,0.35041106,1.5525887,2.5585554,33.577488,0.0070358915,0.02161261,0.013588497,0.010508437,0.016180808,0.0032472117,14.011317,22.830147,117.77679,884.65204,0.13032866,0.17379645,0.4181806,0.10996492,0.27145004,0.08708157
13.850786,20.7736,73.08689,337.93027,0.08828009,0.12595232,0.051163923,0.038740456,0.15690808,0.059681922,0.31734538,1.5071509,2.5662138,20.309137,0.007342003,0.022593223,0.012405764,0.011391917,0.015382352,0.0036636384,12.523622,21.931973,106.16563,802.715,0.12506291,0.17994806,0.41337907,0.086866796,0.27990398,0.08247651
14.089291,19.88296,63.182457,209.28279,0.07735747,0.11416695,0.07047433,0.027452094,0.14583877,0.05784365,0.38903347,1.4394368,2.61156,9.047775,0.008445956,0.022091629,0.009637076,0.010912786,0.01402707,0.0025077427,11.5786915,19.75196,95.96565,782.3096,0.1231614,0.12469254,0.4431783,0.08808471,0.260677,0.0800402
11.974131,20.547005,69.39413,164.64024,0.07757555,0.12641308,0.029604826,0.056548778,0.16721417,0.057399232,0.3943612,1.575238,2.1242943,2.5551257,0.0076924134,0.01801914,0.006980559,0.0102805775,0.010534986,0.0025635469,9.623299,19.718391,93.83915,872.8017,0.119838305,0.10127992,0.46934325,0.059260778,0.24169676,0.08043674
12.474505,21.809334,57.5311,70.34957,0.08271315,0.11462693,0.045134462,0.05537447,0.1562128,0.057804856,0.38794482,1.5129266,2.473338,-11.327404,0.00868238,0.01591762,0.0029904377,0.009677667,0.011114044,0.0026966254,9.462543,17.61458,85.0064,737.4514,0.12248221,0.124996774,0.50295186,0.03130393,0.25458437,0.08081442
15.129765,19.086142,72.658646,216.87215,0.07751125,0.123145305,0.06752181,0.02121331,0.14994079,0.056250058,0.401532,1.675423,2.245674,30.225103,0.008672374,0.021304546,0.0116978455,0.0091222515,0.014022944,0.0026729505,12.312544,22.657082,114.271805,792.5405,0.12708515,0.15129985,0.46504277,0.11333183,0.26770335,0.08625103
12.812916,23.203346,61.024075,75.817955,0.08034401,0.13118094,0.035083983,0.05750277,0.15748687,0.057918057,0.34765053,1.590786,2.4280138,11.645411,0.0075338203,0.013065565,-0.011348927,0.010271333,0.008344118,0.0026143047,7.8299174,16.46434,89.113625,793.82837,0.12219021,0.083313175,0.5207964,0.068409085,0.2540232,0.081531115
12.648208,22.814383,63.9732,254.50868,0.08325675,0.13640188,0.0719006,0.06431206,0.16410106,0.058775593,0.40014118,1.6961055,2.1905987,19.278147,0.0076047885,0.020682305,-0.005929524,0.009955743,0.013417426,0.0030802712,11.669269,20.157162,99.09112,944.5033,0.12715866,0.14092384,0.47093812,0.070669316,0.25517124,0.08322801
14.441881,20.409138,68.93783,131.85915,0.078102686,0.13033725,0.032915004,0.03146306,0.15029162,0.057314664,0.3849014,1.5413828,1.9699186,10.152275,0.008056687,0.01529931,0.004980704,0.00998248,0.01098957,0.0021138492,9.534046,21.44766,109.42968,764.9795,0.12856461,0.086159356,0.41781995,0.08642541,0.2693973,0.08421749
14.833172,17.47315,80.78608,416.54892,0.07937974,0.1199164,0.055724367,0.009168147,0.14477022,0.058482576,0.33716622,1.4735017,2.480912,25.191648,0.006984213,0.021683622,0.021019833,0.011768543,0.014814119,0.0033789335,11.022228,21.101776,110.44835,763.8012,0.12722655,0.14517327,0.41744748,0.13184285,0.2592987,0.085091285
12.454403,21.225937,68.19022,275.11612,0.08149134,0.12933159,0.046523444,0.046814967,0.1601929,0.0578844,0.34266225,1.6615378,2.4684994,17.136494,0.00807692,0.017803695,0.0019510334,0.010160128,0.012749402,0.003334697,11.476657,19.280344,103.08439,803.186,0.12197149,0.1229293,0.46388328,0.07163173,0.26125947,0.081723966
13.546384,19.994764,74.29111,295.62933,0.08303775,0.13669543,0.05011636,0.0340209,0.15361266,0.05955294,0.34149736,1.5839823,1.9897348,19.449448,0.0068652905,0.023624152,0.014071656,0.011640952,0.01484262,0.00286847,12.825328,23.645308,115.93115,1040.3756,0.1264268,0.16155592,0.41179618,0.09466777,0.27453196,0.0880772
13.574407,19.964682,72.85474,225.74669,0.077606164,0.12821965,0.048066214,0.028863586,0.14807025,0.058943957,0.36396497,1.5630199,1.9352814,16.360456,0.0074904873,0.0221341,0.008209925,0.0102751115,0.014071116,0.0031577467,12.350749,20.135109,100.2554,837.42883,0.12621193,0.13339926,0.4651754,0.086048834,0.25406396,0.08562785
13.567627,19.570747,74.00833,294.08624,0.08364894,0.12420917,0.037196167,0.037541788,0.15762995,0.057951406,0.37027782,1.5063853,2.4725697,22.45795,0.007945569,0.018149203,0.012001358,0.010765571,0.014370299,0.0030856344,12.088015,22.483206,101.7297,778.55365,0.13201672,0.118287824,0.44128898,0.08660025,0.27050757,0.08326772
14.798642,20.186316,77.14283,356.6693,0.086265795,0.11913777,0.07504969,0.044189,0.15908791,0.059033252,0.4072649,1.4674871,2.6039405,24.261261,0.008072104,0.019678067,0.012974972,0.009883766,0.014475631,0.002931611,12.198971,23.13647,103.27881,824.10815,0.12486516,0.14917845,0.4345479,0.10018647,0.27576366,0.082139045
14.884977,17.736988,79.19224,307.4305,0.08109793,0.12984776,0.050190665,0.013280417,0.13902979,0.057527225,0.3628024,1.568209,2.6762705,20.8582,0.007799231,0.020893099,0.015069449,0.010627869,0.015326111,0.002940026,13.459972,23.81281,114.56249,785.83136,0.13135226,0.1646145,0.41317472,0.11353742,0.26924723,0.08648823
12.644609,20.427135,68.39764,202.27663,0.08401461,0.113046445,0.06406263,0.04850288,0.16127157,0.058846973,0.38774076,1.4747282,2.2424672,0.7416606,0.007028154,0.019813076,0.010638131,0.009651388,0.014810756,0.0031915735,12.850214,20.989084,93.27164,879.8294,0.12564152,0.14932066,0.37374964,0.05938254,0.25932816,0.08365725
13.963651,21.0941,64.451195,160.68962,0.07929352,0.11835966,0.022473685,0.024811188,0.14822672,0.058968686,0.34542903,1.4703774,2.5403543,14.786951,0.0074139563,0.018175742,0.0055975392,0.011396271,0.015801363,0.003204966,9.72497,19.681816,97.931816,736.1375,0.12789366,0.076843046,0.41117164,0.074923135,0.26138654,0.08361059
13.233866,20.470194,60.33881,59.813927,0.07109527,0.12806931,0.029726379,0.021756535,0.15107305,0.05559017,0.3965588,1.5667288,1.8469467,-5.382443,0.008216684,0.015271969,-0.00067915575,0.009397401,0.009925758,0.0019282075,8.023825,18.878723,89.67492,728.58093,0.123353064,0.07608103,0.46902582,0.06908418,0.2456341,0.08210607
13.862517,18.1156,81.88836,245.46031,0.077039525,0.12205527,0.04363127,0.024890255,0.15240487,0.05798275,0.31341043,1.519904,2.416967,22.54429,0.006949832,0.023103282,0.008438993,0.011837802,0.013160245,0.0032384188,11.178854,21.415997,105.87813,783.2598,0.12902331,0.10731245,0.39068735,0.10167113,0.26569626,0.0875418
13.58692,20.346495,78.35386,398.18246,0.08285831,0.11604711,0.07569825,0.032977276,0.15697694,0.059003267,0.34382415,1.4584657,2.6792061,22.261063,0.0068686185,0.021249339,0.013131471,0.011389897,0.014596143,0.0034633174,12.56661,20.083464,101.35149,815.8253,0.123396404,0.13620555,0.42044303,0.09493709,0.25776753,0.081086196
12.884874,21.15005,60.87503,131.72224,0.0736121,0.123966254,0.020635866,0.031574428,0.15224183,0.056931257,0.3350442,1.55483,2.0874884,11.764778,0.0070641376,0.017068902,-0.004512867,0.010208005,0.012270779,0.0031357785,9.798215,18.605854,97.87553,821.73254,0.120811515,0.119725205,0.47969705,0.06463617,0.243956,0.0795836
12.932402,22.351166,65.97818,289.90576,0.084195055,0.12733817,0.051984906,0.05576494,0.1648184,0.059535228,0.35142365,1.553629,2.3413458,23.463823,0.0070378156,0.015329036,-0.00063050346,0.010423044,0.0124618,0.0033965851,11.029137,21.588724,101.326965,901.5811,0.13102505,0.12034383,0.45671704,0.06938906,0.27259108,0.08210535
15.0138,17.933052,81.34804,278.85272,0.07100942,0.119675204,0.036456056,0.011839143,0.13428013,0.055204988,0.34960294,1.7112068,2.1774862,16.939585,0.00812025,0.019045161,0.012108371,0.01098789,0.0112398015,0.0030968639,11.331648,20.076887,120.87771,778.61975,0.12589036,0.107128195,0.4993234,0.13598189,0.25547475,0.08512949
13.237552,20.709633,72.50691,214.43602,0.07917161,0.12609193,0.050645303,0.047509518,0.15484655,0.058422867,0.30937997,1.579069,2.2163346,11.309353,0.007396288,0.019544741,0.004610859,0.009967621,0.01094979,0.0027576024,11.897149,19.261532,108.19884,864.2299,0.1203193,0.11463652,0.4307404,0.08808473,0.26051798,0.08169287
13.622838,20.163176,73.815796,290.99167,0.08346943,0.122672275,0.07741765,0.04193592,0.16158576,0.0582855,0.38890955,1.43304,2.1709735,21.59855,0.0075334464,0.021724334,0.01424248,0.010943118,0.012350758,0.0026019122,12.492737,22.252922,99.95215,912.27325,0.120758094,0.12741637,0.45634615,0.089169115,0.2738291,0.083872765
13.301174,19.606638,76.73049,221.7292,0.07538751,0.12868066,0.030080687,0.030047875,0.15768102,0.05800735,0.34561133,1.63782,1.7485552,21.126486,0.006369996,0.02024164,0.005695462,0.009431419,0.011717773,0.0029005937,11.151065,21.00963,103.06116,1005.781,0.12162925,0.10478736,0.4091518,0.080798924,0.2568427,0.08300155
13.532374,21.713367,70.97506,224.27168,0.07525906,0.13939305,0.03575355,0.042787693,0.1521878,0.058105115,0.30687684,1.3693702,2.262192,23.123844,0.006896043,0.023788143,0.014693668,0.012455224,0.011438201,0.0039865416,10.765708,20.13155,96.06677,968.9087,0.12332764,0.10755197,0.52919227,0.09710628,0.2549408,0.082602516
13.227146,21.914415,69.03795,244.20732,0.084655605,0.13019098,0.05091139,0.0446531,0.16247246,0.059201594,0.38236672,1.5740116,2.7743511,19.09576,0.007792662,0.0147542795,0.0072915144,0.010334057,0.013460602,0.003119989,11.462665,20.883389,95.14968,889.90186,0.1278583,0.11751034,0.45760795,0.0722826,0.26848558,0.08075673
13.16574,21.836893,70.17239,302.0431,0.07984408,0.15309301,0.040491022,0.041845612,0.15191402,0.05900227,0.31342283,1.700049,2.0365238,32.4904,0.0064856554,0.022761362,-0.0032322202,0.011559106,0.012598468,0.003395006,12.431288,22.458908,115.56781,1104.253,0.13295376,0.1933033,0.50557846,0.10418987,0.27185702,0.08494128
14.074165,18.206095,69.34984,236.2683,0.079938464,0.11339716,0.06507221,0.022121163,0.14388755,0.058385164,0.3845853,1.4334898,2.6607096,1.6334453,0.008472946,0.016893052,0.014833353,0.011194224,0.014250524,0.0028089343,11.5717,19.089533,97.29195,574.423,0.124578394,0.10393607,0.4116831,0.08163276,0.25918233,0.081459984
13.669962,20.03359,72.6942,235.5963,0.08240647,0.12652875,0.060156014,0.046144243,0.16402489,0.05744523,0.42744914,1.4681898,2.2975593,16.240396,0.008469131,0.019258995,0.01088232,0.009918427,0.014369464,0.003089215,11.753644,20.97591,93.5001,673.59424,0.124896474,0.11108563,0.46252948,0.07848654,0.265318,0.081096426
13.372097,19.590208,72.35814,210.94362,0.08675107,0.1352663,0.04431907,0.043269403,0.14405252,0.05966055,0.35742706,1.5472175,2.4597464,10.624619,0.008345893,0.022523317,0.007415032,0.011316327,0.0132270185,0.003542311,12.078847,21.030771,106.14802,839.6335,0.12306727,0.11489991,0.48134285,0.08363451,0.27160662,0.08435353
13.518104,19.791597,70.54893,276.63797,0.082629405,0.10942076,0.055675667,0.023550479,0.1511346,0.059104208,0.3581508,1.4180963,2.4652524,15.697144,0.0071373736,0.018140888,0.015484314,0.010599779,0.016053801,0.0030328638,12.04473,21.39657,98.86128,831.89703,0.12765115,0.12809597,0.37179247,0.07443369,0.26837528,0.085127816
13.379187,17.941534,68.06446,133.86147,0.07210781,0.11575113,0.024046816,0.011665213,0.13722004,0.056659758,0.39371654,1.610771,2.3270793,0.7458339,0.007834551,0.018997042,0.0058502164,0.009905413,0.013514777,0.0031442628,9.744735,20.799393,102.38851,721.8169,0.12876554,0.11610442,0.42089364,0.0761642,0.23956022,0.084425606
11.7484045,22.975779,55.189693,19.246971,0.07440874,0.14828731,0.031301104,0.053422835,0.15406346,0.0557694,0.33448038,1.6342754,2.2247875,0.059142593,0.008547391,0.0105091715,-0.01717087,0.010176221,0.0071535395,0.0025336419,8.302182,15.966011,93.38881,804.6234,0.11818467,0.039652385,0.5679251,0.0363332,0.247478,0.08102679
14.032505,19.321573,78.8142,409.4578,0.08368697,0.12094265,0.07152438,0.0301003,0.15941931,0.058788087,0.37643835,1.3838074,2.413525,40.025826,0.006764223,0.025013829,0.026500182,0.011398771,0.015355488,0.0034560298,13.738848,23.457548,107.52468,976.1296,0.12724352,0.17335653,0.4003452,0.10449864,0.2724329,0.084178075
14.149044,20.747068,70.43971,252.51549,0.07908926,0.13645548,0.04520953,0.03777333,0.14904983,0.05727365,0.31588116,1.6682255,2.6013734,33.307316,0.008681139,0.015403498,0.010443736,0.011072912,0.009416113,0.002423835,11.480347,20.728905,115.18857,953.0048,0.1275681,0.107126825,0.52216655,0.10903437,0.26571268,0.08131024
14.3680525,19.738031,81.86629,377.34448,0.08656603,0.12044392,0.06164172,0.03257455,0.15466203,0.058928117,0.38519186,1.5893422,2.413381,13.940495,0.00767963,0.02068511,0.017018894,0.010436985,0.016285961,0.0034320375,13.142625,22.402866,111.164314,708.1969,0.12214727,0.19433348,0.41901207,0.09916111,0.27312514,0.08110117
14.861365,20.196793,72.36951,209.4399,0.07528097,0.1197849,0.0545225,0.0090470975,0.13684477,0.056611598,0.27182886,1.5155718,2.8357537,33.90127,0.006801587,0.02335872,0.023710199,0.011068074,0.011540397,0.0029395835,12.724286,20.098381,117.21186,1029.2162,0.11649552,0.07976512,0.49434203,0.113991514,0.2584419,0.08156292
12.297147,22.354153,64.86134,288.45697,0.08369526,0.13086882,0.054327462,0.061177563,0.16085462,0.059918746,0.3122512,1.4054164,2.683784,25.933462,0.0076130135,0.020242335,0.0057794694,0.012238158,0.0131493425,0.0033620545,11.523345,17.5992,95.7265,959.8649,0.12383077,0.1244422,0.5104283,0.063493416,0.24338914,0.08102706
12.938519,19.590908,59.536102,-26.225868,0.076584406,0.12314424,0.03470753,0.03562635,0.1476884,0.057349738,0.37667912,1.4365021,1.9960623,-18.61504,0.007967352,0.012246357,0.003364468,0.008912081,0.006521852,0.002836088,8.675639,17.083921,88.8815,748.312,0.11754754,0.044110633,0.4668445,0.04159094,0.2594282,0.081694394
14.550834,18.676964,74.724525,349.49533,0.08257812,0.11704567,0.06769261,0.02112603,0.14381011,0.058524482,0.34427324,1.4835254,2.6970427,27.126663,0.0078021386,0.02166125,0.017080236,0.011509451,0.013722345,0.0029809063,12.3421135,19.834467,105.13195,822.9068,0.12481818,0.12515725,0.4239463,0.10782273,0.27025753,0.08430287
14.024392,20.438997,62.142876,229.5561,0.07528859,0.13548434,0.07063167,0.04271703,0.1468474,0.056412876,0.40204582,1.6101625,2.6587489,35.80521,0.008390038,0.019751769,-0.0011011417,0.009895304,0.010189033,0.002852854,10.713863,18.810616,99.96801,940.985,0.12119487,0.072107755,0.53610283,0.103778124,0.2587794,0.079782546
13.35643,22.141935,69.997444,192.07533,0.079586014,0.111103445,0.067083575,0.04352568,0.15664516,0.05823245,0.35767424,1.459192,2.569799,15.951517,0.007295248,0.016222827,0.008982647,0.0097454535,0.011905123,0.0026380997,11.214865,19.783192,94.59267,887.8891,0.12307468,0.08196258,0.4236312,0.082740515,0.25072366,0.08513812
12.524214,22.56791,52.617626,-11.882362,0.0799471,0.12821613,0.043979652,0.067151,0.16753857,0.058575038,0.40394184,1.484093,2.231004,0.52233076,0.008753019,0.016301941,-0.013830544,0.009092976,0.012366806,0.0032242718,8.932166,17.549143,88.796135,688.2947,0.12184418,0.0910184,0.47039226,0.031915937,0.24241127,0.07617894
13.488679,19.513279,63.821674,177.04112,0.082028225,0.12650867,0.04655074,0.04282687,0.15662467,0.05802142,0.4398756,1.4322839,2.2597895,9.000652,0.008869793,0.016489968,0.006571194,0.009921883,0.012990758,0.0025343986,10.890048,21.030558,102.76483,669.63965,0.12830907,0.115632616,0.4696288,0.06065996,0.25973824,0.08264835
12.054929,20.961065,54.588833,163.08278,0.07578813,0.13255577,0.041413166,0.046211723,0.16153836,0.057901252,0.34017825,1.5051879,2.097593,-4.979462,0.008439212,0.018195026,-0.0001810956,0.010488093,0.012527956,0.0030619844,10.160112,18.093788,91.97959,790.42303,0.12296106,0.090313084,0.43749407,0.04636013,0.25878823,0.081462175
14.392482,20.081186,70.79292,289.37286,0.07872253,0.1316481,0.04616981,0.026136413,0.14269678,0.05718929,0.28729975,1.6419338,2.0021822,15.38451,0.008020051,0.017779496,0.004710382,0.009629245,0.013358388,0.0026304673,12.061989,21.131567,109.63955,925.1602,0.12401177,0.13020597,0.4428777,0.08889995,0.27424392,0.08146521
13.369639,19.733456,67.655945,200.73094,0.079488225,0.13297457,0.037703987,0.037126817,0.15451121,0.058631778,0.31973863,1.4349592,2.2488673,1.8165545,0.007893116,0.018705372,0.009926803,0.011908948,0.013776542,0.0035465956,11.75407,20.654768,96.61536,840.7105,0.12054176,0.11581526,0.45458445,0.06923644,0.2531344,0.080549024
13.7142105,22.082726,65.8922,185.19954,0.08367804,0.13827041,0.0484017,0.05484083,0.15359232,0.05903271,0.34444973,1.3926384,2.754006,20.951448,0.007956894,0.01925335,0.0013050438,0.012080396,0.011343716,0.0035873975,10.510966,18.67034,94.80852,908.5407,0.12693547,0.12474915,0.5218605,0.09295736,0.26424664,0.08314336
13.867001,20.581917,73.07284,294.40097,0.07686108,0.13532376,0.052057005,0.0414512,0.15152957,0.05830609,0.42522925,1.3875374,1.9761372,26.02696,0.0074423035,0.024053685,0.011547921,0.012465729,0.011644124,0.003101344,9.573177,19.644411,94.81734,931.0482,0.11961073,0.12804738,0.54177403,0.11546897,0.2469707,0.08352681
13.157895,22.539368,64.82982,259.75232,0.080807745,0.13788539,0.07346366,0.051767707,0.15399152,0.058773372,0.34299564,1.491763,2.666162,21.384926,0.008157209,0.022156207,0.0066199917,0.011085157,0.010032425,0.0032756273,10.868007,17.542116,93.73697,846.48474,0.1227164,0.118697934,0.52608186,0.091553584,0.25559866,0.081935026
12.753515,21.961973,61.07896,197.11961,0.07312263,0.121657565,0.065781355,0.04139673,0.14775349,0.056809854,0.39012617,1.461854,2.3477273,5.579288,0.0077586677,0.018745694,0.015361017,0.011916688,0.010160707,0.0030855627,10.053657,16.297997,92.58265,900.63855,0.11807989,0.054061837,0.5462642,0.07673812,0.23802419,0.08247017
13.7022085,21.622961,60.149124,44.494286,0.076865375,0.12489249,0.045863133,0.05252789,0.15163775,0.056938294,0.3239573,1.6072054,2.3224628,-0.25281954,0.008336011,0.013197876,-0.010586912,0.01072367,0.009820619,0.0020773264,9.501564,18.498728,98.871254,829.5509,0.12602454,0.093509085,0.53206825,0.05126023,0.2598039,0.077379666
13.504242,20.691639,67.88756,182.40498,0.07498797,0.12265229,0.043206282,0.030439096,0.15556435,0.057028707,0.32094786,1.567318,1.9064605,22.422398,0.007218089,0.021649154,0.0052199345,0.008945951,0.012646237,0.002515055,11.710461,20.885555,101.75841,1035.4779,0.12509628,0.111704476,0.38479748,0.081302136,0.24320644,0.07921269
13.778399,19.636105,73.53407,241.59929,0.07803565,0.12297003,0.02985238,0.03310475,0.1551035,0.059119098,0.39335224,1.5127044,2.2178106,13.467161,0.006896082,0.019121477,0.014236797,0.011366161,0.012971403,0.0039686696,11.389809,21.513235,93.4691,861.9087,0.12836762,0.12188452,0.41721565,0.08571301,0.26052228,0.08268014
13.954847,21.811598,76.75324,329.7754,0.0761034,0.13820122,0.049429357,0.04617669,0.14296837,0.057171214,0.30104658,1.65656,2.8113189,40.348907,0.0072950926,0.022337498,0.0052465703,0.012591666,0.010768714,0.0038540212,11.025362,18.392962,108.7996,1046.5859,0.12140393,0.0993697,0.62979776,0.13334091,0.25924322,0.080929555
